3327,651,3327.0
3533,736,3533.0
3153,3116,3153.0
3456,828,3456.0
2455,693,2455.0
3665,590,3665.0
3088,697,3088.0
3146,461,3146.0
4195,538,4195.0
3538,531,3538.0
